time,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance,direct_normal_irradiance,cloud_cover,temperature_2m,relative_humidity_2m,windspeed_10m
2026-01-27 05:00:00,0.0,0.0,0.0,0.0,0.0,32,22.4,92,9.2
2026-01-27 06:00:00,0.0,0.0,0.0,0.0,0.0,71,22.4,91,10.0
2026-01-27 07:00:00,41.0,19.0,22.0,41.0,146.1,94,23.2,87,11.7
2026-01-27 08:00:00,216.0,127.0,89.0,216.0,420.9,100,25.1,78,15.9
2026-01-27 09:00:00,427.0,291.0,136.0,427.0,567.9,100,26.8,68,16.0
2026-01-27 10:00:00,621.0,464.0,157.0,621.0,677.8,100,28.1,58,15.9
2026-01-27 11:00:00,795.0,654.0,141.0,795.0,811.0,100,29.5,52,16.7
2026-01-27 12:00:00,838.0,663.0,175.0,838.0,762.4,100,30.7,46,18.4
2026-01-27 13:00:00,770.0,565.0,205.0,770.0,649.6,100,31.2,44,18.1
2026-01-27 14:00:00,496.0,226.0,270.0,496.0,280.0,99,30.2,48,18.0
2026-01-27 15:00:00,545.0,374.0,171.0,545.0,545.4,95,30.5,47,16.1
